Time,Volts,Measure
3623.100,4.00,21350
3623.200,4.00,21343
3623.300,4.00,21339
3623.400,4.00,21349
3623.500,4.00,21337
3623.600,4.00,21347
3623.700,4.00,21346
3623.800,4.00,21350
3623.900,4.00,21349
3624.000,4.00,21349
3624.100,4.00,21346
3624.200,4.00,21349
3624.300,4.00,21345
3624.400,4.00,21341
3624.500,4.00,21335
3624.600,4.00,21349
3624.700,4.00,21347
3624.800,4.00,21324
3624.900,4.00,21352
3625.000,4.00,21345
3625.100,4.00,21351
3625.200,4.00,21349
3625.300,4.00,21319
3625.400,4.00,21347
3625.500,4.00,21351
3625.600,4.00,21340
3625.700,4.00,21349
3625.800,4.00,21326
3625.900,4.00,21350
3626.000,4.00,21350
3626.100,4.00,21341
3626.200,4.00,21349
3626.300,4.00,21340
3626.400,4.00,21349
3626.500,4.00,21363
3626.600,4.00,21346
3626.700,4.00,21346
3626.800,4.00,21339
3626.900,4.00,21345
3627.000,4.00,21350
3627.100,4.00,21319
3627.200,4.00,21344
3627.300,4.00,21367
3627.400,4.00,21346
3627.500,4.00,21345
3627.600,4.00,21351
3627.700,4.00,21347
3627.800,4.00,21354
3627.900,4.00,21350
3628.000,4.00,21350
3628.100,4.00,21335
3628.200,4.00,21351
3628.300,4.00,21355
3628.400,4.00,21349
3628.500,4.00,21349
3628.600,4.00,21335
3628.700,4.00,21349
3628.800,4.00,21349
3628.900,4.00,21350
3629.000,4.00,21349
3629.100,4.00,21330
3629.200,4.00,21349
3629.300,4.00,21350
3629.400,4.00,21347
3629.500,4.00,21350
3629.600,4.00,21334
3629.700,4.00,21349
3629.800,4.00,21350
3629.900,4.00,21325
3630.000,4.00,21351
3630.100,4.00,21340
3630.200,4.00,21348
3630.300,4.00,21341
3630.400,4.00,21344
3630.500,4.00,21346
3630.600,4.00,21339
3630.700,4.00,21351
3630.800,4.00,21347
3630.900,4.00,21323
3631.000,4.00,21342
3631.100,4.00,21351
3631.200,4.00,21349
3631.300,4.00,21349
3631.400,4.00,21328
3631.500,4.00,21352
3631.600,4.00,21352
3631.700,4.00,21340
3631.800,4.00,21349
3631.900,4.00,21327
3632.000,4.00,21349
3632.100,4.00,21352
3632.200,4.00,21347
3632.300,4.00,21349
3632.400,4.00,21336
3632.500,4.00,21349
3632.600,4.00,21339
3632.700,4.00,21328
3632.800,4.00,21347
3632.900,4.00,21351
3633.000,4.00,21350
3633.100,4.00,21353
3633.200,4.00,21345
3633.300,4.00,21341
3633.400,4.00,21349
3633.500,4.00,21347
3633.600,4.00,21348
3633.700,4.00,21326
3633.800,4.00,21347
3633.900,4.00,21357
3634.000,4.00,21349
3634.100,4.00,21355
3634.200,4.00,21327
3634.300,4.00,21347
3634.400,4.00,21351
3634.500,4.00,21348
3634.600,4.00,21349
3634.700,4.00,21333
3634.800,4.00,21348
3634.900,4.00,21350
3635.000,4.00,21341
3635.100,4.00,21348
3635.200,4.00,21320
3635.300,4.00,21348
3635.400,4.00,21352
3635.500,4.00,21351
3635.600,4.00,21349
3635.700,4.00,21354
3635.800,4.00,21347
3635.900,4.00,21344
3636.000,4.00,21350
3636.100,4.00,21346
3636.200,4.00,21332
3636.300,4.00,21350
3636.400,4.00,21348
3636.500,4.00,21350
3636.600,4.00,21345
3636.700,4.00,21346
3636.800,4.00,21342
3636.900,4.00,21355
3637.000,4.00,21328
3637.100,4.00,21347
3637.200,4.00,21350
3637.300,4.00,21349
3637.400,4.00,21348
3637.500,4.00,21313
3637.600,4.00,21350
3637.700,4.00,21350
3637.800,4.00,21343
3637.900,4.00,21349
3638.000,4.00,21351
3638.100,4.00,21350
3638.200,4.00,21353
3638.300,4.00,21350
3638.400,4.00,21348
3638.500,4.00,21343
3638.600,4.00,21355
3638.700,4.00,21337
3638.800,4.00,21344
3638.900,4.00,21349
3639.000,4.00,21346
3639.100,4.00,21348
3639.200,4.00,21348
3639.300,4.00,21357
3639.400,4.00,21345
3639.500,4.00,21353
3639.600,4.00,21348
3639.700,4.00,21348
3639.800,4.00,21311
3639.900,4.00,21348
3640.000,4.00,21338
3640.100,4.00,21347
3640.200,4.00,21350
3640.300,4.00,21327
3640.400,4.00,21349
3640.500,4.00,21348
3640.600,4.00,21349
3640.700,4.00,21349
3640.800,4.00,21337
3640.900,4.00,21349
3641.000,4.00,21349
3641.100,4.00,21346
3641.200,4.00,21347
3641.300,4.00,21309
3641.400,4.00,21349
3641.500,4.00,21355
3641.600,4.00,21352
3641.700,4.00,21349
3641.800,4.00,21339
3641.900,4.00,21347
3642.000,4.00,21340
3642.100,4.00,21299
3642.200,4.00,21343
3642.300,4.00,21330
3642.400,4.00,21343
3642.500,4.00,21349
3642.600,4.00,21321
3642.700,4.00,21346
3642.800,4.00,21349
3642.900,4.00,21350
3643.000,4.00,21350
3643.100,4.00,21317
3643.200,4.00,21350
3643.300,4.00,21351
3643.400,4.00,21345
3643.500,4.00,21349
3643.600,4.00,21332
3643.700,4.00,21349
3643.800,4.00,21348
3643.900,4.00,21341
3644.000,4.00,21349
3644.100,4.00,21330
3644.200,4.00,21349
3644.300,4.00,21348
3644.400,4.00,21343
3644.500,4.00,21348
3644.600,4.00,21355
3644.700,4.00,21348
3644.800,4.00,21352
3644.900,4.00,21344
3645.000,4.00,21347
3645.100,4.00,21338
3645.200,4.00,21347
3645.300,4.00,21350
3645.400,4.00,21331
3645.500,4.00,21347
3645.600,4.00,21346
3645.700,4.00,21351
3645.800,4.00,21351
3645.900,4.00,21344
3646.000,4.00,21347
3646.100,4.00,21351
3646.200,4.00,21353
3646.300,4.00,21350
3646.400,4.00,21323
3646.500,4.00,21348
3646.600,4.00,21350
3646.700,4.00,21341
3646.800,4.00,21347
3646.900,4.00,21319
3647.000,4.00,21340
3647.100,4.00,21343
3647.200,4.00,21334
3647.300,4.00,21349
3647.400,4.00,21346
3647.500,4.00,21347
3647.600,4.00,21343
3647.700,4.00,21353
3647.800,4.00,21346
3647.900,4.00,21353
3648.000,4.00,21345
3648.100,4.00,21347
3648.200,4.00,21346
3648.300,4.00,21346
3648.400,4.00,21350
3648.500,4.00,21352
3648.600,4.00,21350
3648.700,4.00,21332
3648.800,4.00,21348
3648.900,4.00,21351
3649.000,4.00,21351
3649.100,4.00,21347
3649.200,4.00,21344
3649.300,4.00,21349
3649.400,4.00,21348
3649.500,4.00,21345
3649.600,4.00,21349
3649.700,4.00,21333
3649.800,4.00,21350
3649.900,4.00,21350
3650.000,4.00,21332
3650.100,4.00,21350
3650.200,4.00,21330
3650.300,4.00,21346
3650.400,4.00,21349
3650.500,4.00,21348
3650.600,4.00,21347
3650.700,4.00,21338
3650.800,4.00,21350
3650.900,4.00,21331
3651.000,4.00,21335
3651.100,4.00,21341
3651.200,4.00,21350
3651.300,4.00,21348
3651.400,4.00,21336
3651.500,4.00,21330
3651.600,4.00,21344
3651.700,4.00,21348
3651.800,4.00,21350
3651.900,4.00,21349
3652.000,4.00,21342
3652.100,4.00,21350
3652.200,4.00,21345
3652.300,4.00,21351
3652.400,4.00,21340
3652.500,4.00,21318
3652.600,4.00,21348
3652.700,4.00,21349
3652.800,4.00,21351
3652.900,4.00,21348
3653.000,4.00,21342
3653.100,4.00,21348
3653.200,4.00,21350
3653.300,4.00,21335
3653.400,4.00,21349
3653.500,4.00,21336
3653.600,4.00,21347
3653.700,4.00,21351
3653.800,4.00,21350
3653.900,4.00,21347
3654.000,4.00,21333
3654.100,4.00,21340
3654.200,4.00,21348
3654.300,4.00,21349
3654.400,4.00,21348
3654.500,4.00,21354
3654.600,4.00,21347
3654.700,4.00,21329
3654.800,4.00,21344
3654.900,4.00,21347
3655.000,4.00,21349
3655.100,4.00,21348
3655.200,4.00,21346
3655.300,4.00,21341
3655.400,4.00,21344
3655.500,4.00,21348
3655.600,4.00,21347
3655.700,4.00,21348
3655.800,4.00,21342
3655.900,4.00,21351
3656.000,4.00,21356
3656.100,4.00,21350
3656.200,4.00,21333
3656.300,4.00,21352
3656.400,4.00,21354
3656.500,4.00,21347
3656.600,4.00,21356
3656.700,4.00,21360
3656.800,4.00,21332
3656.900,4.00,21352
3657.000,4.00,21356
3657.100,4.00,21356
3657.200,4.00,21354
3657.300,4.00,21324
3657.400,4.00,21355
3657.500,4.00,21356
3657.600,4.00,21342
3657.700,4.00,21354
3657.800,4.00,21338
3657.900,4.00,21354
3658.000,4.00,21355
3658.100,4.00,21350
3658.200,4.00,21354
3658.300,4.00,21354
3658.400,4.00,21354
3658.500,4.00,21358
3658.600,4.00,21340
3658.700,4.00,21350
3658.800,4.00,21357
3658.900,4.00,21351
3659.000,4.00,21357
3659.100,4.00,21333
3659.200,4.00,21348
3659.300,4.00,21357
3659.400,4.00,21348
3659.500,4.00,21355
3659.600,4.00,21346
3659.700,4.00,21354
3659.800,4.00,21346
3659.900,4.00,21349
3660.000,4.00,21354
3660.100,4.00,21349
3660.200,4.00,21350
3660.300,4.00,21357
3660.400,4.00,21356
3660.500,4.00,21353
3660.600,4.00,21331
3660.700,4.00,21353
3660.800,4.00,21351
3660.900,4.00,21348
3661.000,4.00,21354
3661.100,4.00,21335
3661.200,4.00,21353
3661.300,4.00,21349
3661.400,4.00,21345
3661.500,4.00,21354
3661.600,4.00,21351
3661.700,4.00,21352
3661.800,4.00,21320
3661.900,4.00,21354
3662.000,4.00,21358
3662.100,4.00,21359
3662.200,4.00,21355
3662.300,4.00,21352
3662.400,4.00,21347
3662.500,4.00,21348
3662.600,4.00,21357
3662.700,4.00,21356
3662.800,4.00,21354
3662.900,4.00,21346
3663.000,4.00,21352
3663.100,4.00,21360
3663.200,4.00,21356
3663.300,4.00,21345
3663.400,4.00,21327
3663.500,4.00,21347
3663.600,4.00,21356
3663.700,4.00,21355
3663.800,4.00,21355
3663.900,4.00,21343
3664.000,4.00,21354
3664.100,4.00,21348
3664.200,4.00,21328
3664.300,4.00,21355
3664.400,4.00,21335
3664.500,4.00,21350
3664.600,4.00,21355
3664.700,4.00,21353
3664.800,4.00,21354
3664.900,4.00,21347
3665.000,4.00,21351
3665.100,4.00,21337
3665.200,4.00,21347
3665.300,4.00,21346
3665.400,4.00,21356
3665.500,4.00,21358
3665.600,4.00,21349
3665.700,4.00,21344
3665.800,4.00,21347
3665.900,4.00,21356
3666.000,4.00,21354
3666.100,4.00,21355
3666.200,4.00,21327
3666.300,4.00,21355
3666.400,4.00,21353
3666.500,4.00,21354
3666.600,4.00,21353
3666.700,4.00,21328
3666.800,4.00,21356
3666.900,4.00,21355
3667.000,4.00,21357
3667.100,4.00,21355
3667.200,4.00,21338
3667.300,4.00,21354
3667.400,4.00,21348
3667.500,4.00,21344
3667.600,4.00,21349
3667.700,4.00,21349
3667.800,4.00,21356
3667.900,4.00,21357
3668.000,4.00,21354
3668.100,4.00,21335
3668.200,4.00,21353
3668.300,4.00,21357
3668.400,4.00,21338
3668.500,4.00,21351
3668.600,4.00,21353
3668.700,4.00,21354
3668.800,4.00,21356
3668.900,4.00,21357
3669.000,4.00,21357
3669.100,4.00,21354
3669.200,4.00,21345
3669.300,4.00,21342
3669.400,4.00,21353
3669.500,4.00,21336
3669.600,4.00,21355
3669.700,4.00,21355
3669.800,4.00,21350
3669.900,4.00,21353
3670.000,4.00,21344
3670.100,4.00,21354
3670.200,4.00,21346
3670.300,4.00,21355
3670.400,4.00,21355
3670.500,4.00,21335
3670.600,4.00,21348
3670.700,4.00,21355
3670.800,4.00,21342
3670.900,4.00,21359
3671.000,4.00,21351
3671.100,4.00,21353
3671.200,4.00,21342
3671.300,4.00,21334
3671.400,4.00,21355
3671.500,4.00,21345
3671.600,4.00,21355
3671.700,4.00,21352
3671.800,4.00,21343
3671.900,4.00,21354
3672.000,4.00,21355
3672.100,4.00,21349
3672.200,4.00,21354
3672.300,4.00,21330
3672.400,4.00,21353
3672.500,4.00,21364
3672.600,4.00,21342
3672.700,4.00,21356
3672.800,4.00,21337
3672.900,4.00,21352
3673.000,4.00,21353
3673.100,4.00,21355
3673.200,4.00,21354
3673.300,4.00,21352
3673.400,4.00,21353
3673.500,4.00,21350
3673.600,4.00,21351
3673.700,4.00,21350
3673.800,4.00,21360
3673.900,4.00,21354
3674.000,4.00,21347
3674.100,4.00,21334
3674.200,4.00,21350
3674.300,4.00,21359
3674.400,4.00,21354
3674.500,4.00,21360
3674.600,4.00,21330
3674.700,4.00,21349
3674.800,4.00,21355
3674.900,4.00,21354
3675.000,4.00,21354
3675.100,4.00,21324
3675.200,4.00,21355
3675.300,4.00,21354
3675.400,4.00,21342
3675.500,4.00,21355
3675.600,4.00,21342
3675.700,4.00,21355
3675.800,4.00,21339
3675.900,4.00,21352
3676.000,4.00,21357
3676.100,4.00,21345
3676.200,4.00,21356
3676.300,4.00,21354
3676.400,4.00,21341
3676.500,4.00,21354
3676.600,4.00,21358
3676.700,4.00,21360
3676.800,4.00,21343
3676.900,4.00,21356
3677.000,4.00,21349
3677.100,4.00,21346
3677.200,4.00,21356
3677.300,4.00,21355
3677.400,4.00,21339
3677.500,4.00,21352
3677.600,4.00,21357
3677.700,4.00,21356
3677.800,4.00,21354
3677.900,4.00,21330
3678.000,4.00,21356
3678.100,4.00,21355
3678.200,4.00,21341
3678.300,4.00,21355
3678.400,4.00,21346
3678.500,4.00,21355
3678.600,4.00,21357
3678.700,4.00,21348
3678.800,4.00,21351
3678.900,4.00,21341
3679.000,4.00,21351
3679.100,4.00,21349
3679.200,4.00,21367
3679.300,4.00,21354
3679.400,4.00,21358
3679.500,4.00,21352
3679.600,4.00,21348
3679.700,4.00,21324
3679.800,4.00,21353
3679.900,4.00,21346
3680.000,4.00,21357
3680.100,4.00,21358
3680.200,4.00,21347
3680.300,4.00,21354
3680.400,4.00,21360
3680.500,4.00,21356
3680.600,4.00,21351
3680.700,4.00,21340
3680.800,4.00,21354
3680.900,4.00,21351
3681.000,4.00,21344
3681.100,4.00,21354
3681.200,4.00,21330
3681.300,4.00,21355
3681.400,4.00,21349
3681.500,4.00,21345
3681.600,4.00,21353
3681.700,4.00,21364
3681.800,4.00,21355
3681.900,4.00,21351
3682.000,4.00,21354
3682.100,4.00,21355
3682.200,4.00,21341
3682.300,4.00,21351
3682.400,4.00,21358
3682.500,4.00,21349
3682.600,4.00,21351
3682.700,4.00,21354
3682.800,4.00,21357
3682.900,4.00,21359
3683.000,4.00,21324
3683.100,4.00,21347
3683.200,4.00,21357
3683.300,4.00,21356
3683.400,4.00,21354
3683.500,4.00,21317
3683.600,4.00,21354
3683.700,4.00,21355
3683.800,4.00,21351
3683.900,4.00,21353
3684.000,4.00,21351
3684.100,4.00,21353
3684.200,4.00,21347
3684.300,4.00,21345
3684.400,4.00,21353
3684.500,4.00,21350
3684.600,4.00,21355
3684.700,4.00,21350
3684.800,4.00,21332
3684.900,4.00,21349
3685.000,4.00,21351
3685.100,4.00,21350
3685.200,4.00,21349
3685.300,4.00,21324
3685.400,4.00,21353
3685.500,4.00,21356
3685.600,4.00,21350
3685.700,4.00,21344
3685.800,4.00,21341
3685.900,4.00,21352
3686.000,4.00,21344
3686.100,4.00,21355
3686.200,4.00,21354
3686.300,4.00,21322
3686.400,4.00,21355
3686.500,4.00,21356
3686.600,4.00,21341
3686.700,4.00,21354
3686.800,4.00,21330
3686.900,4.00,21355
3687.000,4.00,21343
3687.100,4.00,21349
3687.200,4.00,21352
3687.300,4.00,21338
3687.400,4.00,21352
3687.500,4.00,21355
3687.600,4.00,21352
3687.700,4.00,21354
3687.800,4.00,21352
3687.900,4.00,21352
3688.000,4.00,21350
3688.100,4.00,21344
3688.200,4.00,21351
3688.300,4.00,21352
3688.400,4.00,21354
3688.500,4.00,21356
3688.600,4.00,21359
3688.700,4.00,21354
3688.800,4.00,21361
3688.900,4.00,21354
3689.000,4.00,21355
3689.100,4.00,21356
3689.200,4.00,21354
3689.300,4.00,21357
3689.400,4.00,21352
3689.500,4.00,21353
3689.600,4.00,21328
3689.700,4.00,21354
3689.800,4.00,21356
3689.900,4.00,21321
3690.000,4.00,21354
3690.100,4.00,21332
3690.200,4.00,21355
3690.300,4.00,21353
3690.400,4.00,21342
3690.500,4.00,21355
3690.600,4.00,21358
3690.700,4.00,21349
3690.800,4.00,21353
3690.900,4.00,21336
3691.000,4.00,21345
3691.100,4.00,21340
3691.200,4.00,21354
3691.300,4.00,21360
3691.400,4.00,21324
3691.500,4.00,21348
3691.600,4.00,21353
3691.700,4.00,21355
3691.800,4.00,21355
3691.900,4.00,21339
3692.000,4.00,21354
3692.100,4.00,21350
3692.200,4.00,21354
3692.300,4.00,21354
3692.400,4.00,21341
3692.500,4.00,21354
3692.600,4.00,21349
3692.700,4.00,21334
3692.800,4.00,21354
3692.900,4.00,21344
3693.000,4.00,21356
3693.100,4.00,21350
3693.200,4.00,21343
3693.300,4.00,21354
3693.400,4.00,21349
3693.500,4.00,21352
3693.600,4.00,21360
3693.700,4.00,21348
3693.800,4.00,21354
3693.900,4.00,21351
3694.000,4.00,21355
3694.100,4.00,21362
3694.200,4.00,21335
3694.300,4.00,21347
3694.400,4.00,21357
3694.500,4.00,21357
3694.600,4.00,21351
3694.700,4.00,21322
3694.800,4.00,21354
3694.900,4.00,21357
3695.000,4.00,21349
3695.100,4.00,21354
3695.200,4.00,21339
3695.300,4.00,21354
3695.400,4.00,21358
3695.500,4.00,21354
3695.600,4.00,21354
3695.700,4.00,21335
3695.800,4.00,21354
3695.900,4.00,21355
3696.000,4.00,21357
3696.100,4.00,21354
3696.200,4.00,21346
3696.300,4.00,21355
3696.400,4.00,21363
3696.500,4.00,21354
3696.600,4.00,21351
3696.700,4.00,21357
3696.800,4.00,21351
3696.900,4.00,21354
3697.000,4.00,21327
3697.100,4.00,21349
3697.200,4.00,21356
3697.300,4.00,21349
3697.400,4.00,21356
3697.500,4.00,21342
3697.600,4.00,21343
3697.700,4.00,21356
3697.800,4.00,21355
3697.900,4.00,21354
3698.000,4.00,21352
3698.100,4.00,21354
3698.200,4.00,21357
3698.300,4.00,21352
3698.400,4.00,21353
3698.500,4.00,21339
3698.600,4.00,21353
3698.700,4.00,21349
3698.800,4.00,21353
3698.900,4.00,21355
3699.000,4.00,21347
3699.100,4.00,21353
3699.200,4.00,21340
3699.300,4.00,21341
3699.400,4.00,21355
3699.500,4.00,21370
3699.600,4.00,21355
3699.700,4.00,21344
3699.800,4.00,21343
3699.900,4.00,21353
3700.000,4.00,21361
3700.100,4.00,21352
3700.200,4.00,21355
3700.300,4.00,21364
3700.400,4.00,21349
3700.500,4.00,21357
3700.600,4.00,21353
3700.700,4.00,21356
3700.800,4.00,21295
3700.900,4.00,21352
3701.000,4.00,21355
3701.100,4.00,21369
3701.200,4.00,21354
3701.300,4.00,21347
3701.400,4.00,21353
3701.500,4.00,21359
3701.600,4.00,21351
3701.700,4.00,21353
3701.800,4.00,21343
3701.900,4.00,21355
3702.000,4.00,21342
3702.100,4.00,21358
3702.200,4.00,21355
3702.300,4.00,21358
3702.400,4.00,21352
3702.500,4.00,21350
3702.600,4.00,21351
3702.700,4.00,21351
3702.800,4.00,21369
3702.900,4.00,21354
3703.000,4.00,21356
3703.100,4.00,21346
3703.200,4.00,21349
3703.300,4.00,21355
3703.400,4.00,21346
3703.500,4.00,21345
3703.600,4.00,21338
3703.700,4.00,21353
3703.800,4.00,21354
3703.900,4.00,21353
3704.000,4.00,21353
3704.100,4.00,21332
3704.200,4.00,21354
3704.300,4.00,21358
3704.400,4.00,21348
3704.500,4.00,21354
3704.600,4.00,21341
3704.700,4.00,21354
3704.800,4.00,21352
3704.900,4.00,21346
3705.000,4.00,21353
3705.100,4.10,21874
3705.200,4.10,21881
3705.300,4.10,21881
3705.400,4.10,21889
3705.500,4.10,21886
3705.600,4.10,21889
3705.700,4.10,21886
3705.800,4.10,21885
3705.900,4.10,21873
3706.000,4.10,21882
3706.100,4.10,21890
3706.200,4.10,21888
3706.300,4.10,21888
3706.400,4.10,21874
3706.500,4.10,21888
3706.600,4.10,21880
3706.700,4.10,21873
3706.800,4.10,21888
3706.900,4.10,21874
3707.000,4.10,21887
3707.100,4.10,21887
3707.200,4.10,21886
3707.300,4.10,21885
3707.400,4.10,21866
3707.500,4.10,21887
3707.600,4.10,21889
3707.700,4.10,21885
3707.800,4.10,21889
3707.900,4.10,21877
3708.000,4.10,21887
3708.100,4.10,21890
3708.200,4.10,21885
3708.300,4.10,21888
3708.400,4.10,21881
3708.500,4.10,21887
3708.600,4.10,21884
3708.700,4.10,21880
3708.800,4.10,21887
3708.900,4.10,21868
3709.000,4.10,21887
3709.100,4.10,21890
3709.200,4.10,21863
3709.300,4.10,21888
3709.400,4.10,21886
3709.500,4.10,21885
3709.600,4.10,21891
3709.700,4.10,21878
3709.800,4.10,21882
3709.900,4.10,21888
3710.000,4.10,21883
3710.100,4.10,21880
3710.200,4.10,21893
3710.300,4.10,21885
3710.400,4.10,21891
3710.500,4.10,21888
3710.600,4.10,21869
3710.700,4.10,21878
3710.800,4.10,21881
3710.900,4.10,21886
3711.000,4.10,21888
3711.100,4.10,21888
3711.200,4.10,21890
3711.300,4.10,21886
3711.400,4.10,21884
3711.500,4.10,21871
3711.600,4.10,21881
3711.700,4.10,21869
3711.800,4.10,21891
3711.900,4.10,21885
3712.000,4.10,21889
3712.100,4.10,21888
3712.200,4.10,21880
3712.300,4.10,21887
3712.400,4.10,21889
3712.500,4.10,21893
3712.600,4.10,21888
3712.700,4.10,21865
3712.800,4.10,21888
3712.900,4.10,21881
3713.000,4.10,21883
3713.100,4.10,21886
3713.200,4.10,21879
3713.300,4.10,21881
3713.400,4.10,21885
3713.500,4.10,21884
3713.600,4.10,21887
3713.700,4.10,21894
3713.800,4.10,21889
3713.900,4.10,21880
3714.000,4.10,21889
3714.100,4.10,21885
3714.200,4.10,21885
3714.300,4.10,21886
3714.400,4.10,21886
3714.500,4.10,21891
3714.600,4.10,21885
3714.700,4.10,21879
3714.800,4.10,21884
3714.900,4.10,21887
3715.000,4.10,21873
3715.100,4.10,21887
3715.200,4.10,21888
3715.300,4.10,21888
3715.400,4.10,21888
3715.500,4.10,21863
3715.600,4.10,21887
3715.700,4.10,21895
3715.800,4.10,21884
3715.900,4.10,21889
3716.000,4.10,21878
3716.100,4.10,21887
3716.200,4.10,21865
3716.300,4.10,21868
3716.400,4.10,21887
3716.500,4.10,21893
3716.600,4.10,21885
3716.700,4.10,21882
3716.800,4.10,21870
3716.900,4.10,21885
3717.000,4.10,21876
3717.100,4.10,21888
3717.200,4.10,21885
3717.300,4.10,21893
3717.400,4.10,21881
3717.500,4.10,21889
3717.600,4.10,21889
3717.700,4.10,21887
3717.800,4.10,21864
3717.900,4.10,21888
3718.000,4.10,21888
3718.100,4.10,21887
3718.200,4.10,21888
3718.300,4.10,21864
3718.400,4.10,21887
3718.500,4.10,21891
3718.600,4.10,21888
3718.700,4.10,21888
3718.800,4.10,21873
3718.900,4.10,21888
3719.000,4.10,21886
3719.100,4.10,21896
3719.200,4.10,21886
3719.300,4.10,21877
3719.400,4.10,21885
3719.500,4.10,21881
3719.600,4.10,21889
3719.700,4.10,21886
3719.800,4.10,21888
3719.900,4.10,21892
3720.000,4.10,21872
3720.100,4.10,21896
3720.200,4.10,21881
3720.300,4.10,21877
3720.400,4.10,21888
3720.500,4.10,21888
3720.600,4.10,21887
3720.700,4.10,21888
3720.800,4.10,21887
3720.900,4.10,21891
3721.000,4.10,21888
3721.100,4.10,21878
3721.200,4.10,21885
3721.300,4.10,21880
3721.400,4.10,21882
3721.500,4.10,21887
3721.600,4.10,21854
3721.700,4.10,21887
3721.800,4.10,21886
3721.900,4.10,21892
3722.000,4.10,21882
3722.100,4.10,21887
3722.200,4.10,21884
3722.300,4.10,21881
3722.400,4.10,21890
3722.500,4.10,21883
3722.600,4.10,21877
3722.700,4.10,21885
3722.800,4.10,21889
3722.900,4.10,21880
3723.000,4.10,21885
3723.100,4.10,21901
3723.200,4.10,21887
3723.300,4.10,21894
3723.400,4.10,21852
3723.500,4.10,21885
3723.600,4.10,21889
3723.700,4.10,21888
3723.800,4.10,21887
3723.900,4.10,21867
3724.000,4.10,21887
3724.100,4.10,21877
3724.200,4.10,21883
3724.300,4.10,21887
3724.400,4.10,21875
3724.500,4.10,21886
3724.600,4.10,21885
3724.700,4.10,21881
3724.800,4.10,21887
3724.900,4.10,21886
3725.000,4.10,21886
3725.100,4.10,21895
3725.200,4.10,21870
3725.300,4.10,21884
3725.400,4.10,21886
3725.500,4.10,21886
3725.600,4.10,21889
3725.700,4.10,21864
3725.800,4.10,21882
3725.900,4.10,21877
3726.000,4.10,21886
3726.100,4.10,21887
3726.200,4.10,21863
3726.300,4.10,21889
3726.400,4.10,21883
3726.500,4.10,21888
3726.600,4.10,21888
3726.700,4.10,21871
3726.800,4.10,21888
3726.900,4.10,21890
3727.000,4.10,21863
3727.100,4.10,21888
3727.200,4.10,21879
3727.300,4.10,21888
3727.400,4.10,21877
3727.500,4.10,21876
3727.600,4.10,21887
3727.700,4.10,21860
3727.800,4.10,21880
3727.900,4.10,21883
3728.000,4.10,21898
3728.100,4.10,21888
3728.200,4.10,21873
3728.300,4.10,21884
3728.400,4.10,21891
3728.500,4.10,21890
3728.600,4.10,21886
3728.700,4.10,21890
3728.800,4.10,21889
3728.900,4.10,21886
3729.000,4.10,21858
3729.100,4.10,21881
3729.200,4.10,21893
3729.300,4.10,21886
3729.400,4.10,21888
3729.500,4.10,21865
3729.600,4.10,21882
3729.700,4.10,21889
3729.800,4.10,21890
3729.900,4.10,21889
3730.000,4.10,21866
3730.100,4.10,21888
3730.200,4.10,21888
3730.300,4.10,21889
3730.400,4.10,21887
3730.500,4.10,21889
3730.600,4.10,21888
3730.700,4.10,21887
3730.800,4.10,21863
3730.900,4.10,21887
3731.000,4.10,21885
3731.100,4.10,21885
3731.200,4.10,21886
3731.300,4.10,21892
3731.400,4.10,21883
3731.500,4.10,21887
3731.600,4.10,21889
3731.700,4.10,21886
3731.800,4.10,21882
3731.900,4.10,21885
3732.000,4.10,21890
3732.100,4.10,21890
3732.200,4.10,21886
3732.300,4.10,21851
3732.400,4.10,21892
3732.500,4.10,21882
3732.600,4.10,21882
3732.700,4.10,21887
3732.800,4.10,21875
3732.900,4.10,21889
3733.000,4.10,21887
3733.100,4.10,21868
3733.200,4.10,21887
3733.300,4.10,21894
3733.400,4.10,21888
3733.500,4.10,21878
3733.600,4.10,21885
3733.700,4.10,21886
3733.800,4.10,21874
3733.900,4.10,21884
3734.000,4.10,21886
3734.100,4.10,21876
3734.200,4.10,21884
3734.300,4.10,21872
3734.400,4.10,21890
3734.500,4.10,21888
3734.600,4.10,21868
3734.700,4.10,21883
3734.800,4.10,21892
3734.900,4.10,21891
3735.000,4.10,21888
3735.100,4.10,21867
3735.200,4.10,21888
3735.300,4.10,21886
3735.400,4.10,21885
3735.500,4.10,21887
3735.600,4.10,21863
3735.700,4.10,21888
3735.800,4.10,21890
3735.900,4.10,21886
3736.000,4.10,21888
3736.100,4.10,21867
3736.200,4.10,21887
3736.300,4.10,21889
3736.400,4.10,21884
3736.500,4.10,21887
3736.600,4.10,21869
3736.700,4.10,21884
3736.800,4.10,21886
3736.900,4.10,21889
3737.000,4.10,21886
3737.100,4.10,21899
3737.200,4.10,21885
3737.300,4.10,21891
3737.400,4.10,21895
3737.500,4.10,21886
3737.600,4.10,21880
3737.700,4.10,21889
3737.800,4.10,21882
3737.900,4.10,21866
3738.000,4.10,21886
3738.100,4.10,21883
3738.200,4.10,21890
3738.300,4.10,21886
3738.400,4.10,21852
3738.500,4.10,21890
3738.600,4.10,21890
3738.700,4.10,21873
3738.800,4.10,21888
3738.900,4.10,21862
3739.000,4.10,21888
3739.100,4.10,21888
3739.200,4.10,21884
3739.300,4.10,21888
3739.400,4.10,21885
3739.500,4.10,21885
